transaction_id,card_id,company_id,transaction_date,amount,currency,merchant_name,category,transaction_type,status
TXN003057,CD0312,CO041,2023-04-27,918.04,AED,Benya,Utilities,purchase,failed
TXN003058,CD0312,CO041,2023-05-01,963.75,AED,Carrefour,Office Supplies,purchase,success
TXN003059,CD0312,CO041,2023-06-07,361.68,AED,LinkedIn Ads,Advertising,purchase,failed
TXN003060,CD0312,CO041,2023-06-14,217.8,AED,PwC,Professional Services,purchase,failed
TXN003061,CD0312,CO041,2023-10-01,22.7,AED,Cipriani,Meals & Entertainment,purchase,success
TXN003062,CD0312,CO041,2023-10-31,258.32,AED,Benya,Utilities,purchase,success
TXN003063,CD0312,CO041,2023-12-11,542.42,AED,Google Ads,Advertising,purchase,success
TXN003064,CD0312,CO041,2024-03-24,1330.15,AED,KPMG,Professional Services,refund,success
TXN003065,CD0312,CO041,2024-04-18,211.8,AED,Uber,Travel,purchase,success
TXN003066,CD0312,CO041,2024-04-23,731.25,AED,Google Ads,Advertising,purchase,success
TXN003067,CD0312,CO041,2024-05-19,467.69,AED,du Telecom,Utilities,purchase,success
TXN003068,CD0312,CO041,2024-05-28,275.93,AED,Deliveroo,Meals & Entertainment,purchase,success
TXN003069,CD0312,CO041,2024-06-03,3744.74,AED,Snapchat Ads,Advertising,purchase,success
TXN003070,CD0313,CO041,2023-03-15,425.86,AED,Lenovo,Hardware,purchase,success
TXN003071,CD0313,CO041,2023-03-29,184.51,AED,Deliveroo,Meals & Entertainment,purchase,failed
TXN003072,CD0313,CO041,2023-04-02,37.31,AED,COYA,Meals & Entertainment,purchase,success
TXN003073,CD0313,CO041,2023-05-17,643.09,AED,COYA,Meals & Entertainment,purchase,success
TXN003074,CD0313,CO041,2023-06-05,151.62,AED,Jumbo Electronics,Hardware,purchase,success
TXN003075,CD0313,CO041,2023-07-04,169.75,AED,PwC,Professional Services,purchase,success
TXN003076,CD0313,CO041,2023-07-21,583.88,AED,Benya,Utilities,purchase,failed
TXN003077,CD0313,CO041,2023-07-31,2345.77,AED,Slack,SaaS Subscription,purchase,failed
TXN003078,CD0313,CO041,2023-08-05,96.91,AED,Jumbo Electronics,Hardware,purchase,success
TXN003079,CD0313,CO041,2023-09-24,1036.06,AED,Notion,SaaS Subscription,cash_withdrawal,success
TXN003080,CD0313,CO041,2023-10-16,44.95,AED,Rotana Hotels,Travel,purchase,failed
TXN003081,CD0313,CO041,2023-10-30,422.88,AED,Salesforce,SaaS Subscription,purchase,success
TXN003082,CD0313,CO041,2023-12-28,485.46,AED,Etisalat,Utilities,purchase,failed
TXN003083,CD0313,CO041,2024-03-01,85.03,AED,LinkedIn Ads,Advertising,purchase,success
TXN003084,CD0313,CO041,2024-03-17,161.72,AED,Benya,Utilities,purchase,success
TXN003085,CD0313,CO041,2024-03-20,1987.93,AED,Etisalat,Utilities,cash_withdrawal,success
TXN003086,CD0313,CO041,2024-03-26,75.79,AED,Jumbo Electronics,Hardware,purchase,failed
TXN003087,CD0313,CO041,2024-04-06,848.94,AED,Nobu,Meals & Entertainment,refund,success
TXN003088,CD0313,CO041,2024-04-10,137.17,AED,Deliveroo,Meals & Entertainment,purchase,failed
TXN003089,CD0313,CO041,2024-04-14,254.32,AED,LinkedIn Ads,Advertising,purchase,failed
TXN003090,CD0313,CO041,2024-04-27,172.22,AED,Chalhoub Group,Professional Services,purchase,success
TXN003091,CD0313,CO041,2024-05-24,267.21,AED,Notion,SaaS Subscription,purchase,success
TXN003092,CD0313,CO041,2024-05-24,130.63,AED,KPMG,Professional Services,purchase,success
TXN003093,CD0313,CO041,2024-06-04,262.34,AED,TikTok Ads,Advertising,purchase,success
TXN003094,CD0313,CO041,2024-06-24,257.21,AED,Uber,Travel,purchase,success
TXN003095,CD0313,CO041,2024-06-25,292.51,AED,Dell,Hardware,purchase,failed
TXN003096,CD0314,CO041,2023-03-14,997.55,AED,Careem,Travel,refund,success
TXN003097,CD0314,CO041,2023-04-19,428.73,AED,COYA,Meals & Entertainment,refund,success
TXN003098,CD0314,CO041,2023-04-27,2013.65,AED,KPMG,Professional Services,purchase,success
TXN003099,CD0314,CO041,2023-05-05,245.69,AED,PwC,Professional Services,purchase,success
TXN003100,CD0314,CO041,2023-05-22,260.89,AED,Staples,Office Supplies,purchase,success
TXN003101,CD0314,CO041,2023-07-14,2578.11,AED,Careem,Travel,cash_withdrawal,success
TXN003102,CD0314,CO041,2023-07-15,70802.52,AED,Nobu,Meals & Entertainment,purchase,success
TXN003103,CD0314,CO041,2023-08-03,219.75,AED,Virgin Megastore,Office Supplies,purchase,success
TXN003104,CD0314,CO041,2023-08-04,517.41,AED,Dell,Hardware,purchase,success
TXN003105,CD0314,CO041,2023-08-10,100.97,AED,Zoom,SaaS Subscription,purchase,success
TXN003106,CD0314,CO041,2023-08-10,723.65,AED,Deloitte,Professional Services,purchase,failed
TXN003107,CD0314,CO041,2023-09-09,72.29,AED,Jumbo Electronics,Hardware,purchase,success
TXN003108,CD0314,CO041,2023-09-12,34.01,AED,Benya,Utilities,purchase,success
TXN003109,CD0314,CO041,2023-10-04,437.27,AED,Deliveroo,Meals & Entertainment,purchase,success
TXN003110,CD0314,CO041,2023-10-26,495.16,AED,Uber,Travel,purchase,success
TXN003111,CD0314,CO041,2023-11-05,77.35,AED,Etihad Airways,Travel,purchase,failed
TXN003112,CD0314,CO041,2023-12-18,141.92,AED,du Telecom,Utilities,purchase,success
TXN003113,CD0314,CO041,2024-01-07,89.47,AED,Talabat,Meals & Entertainment,purchase,success
TXN003114,CD0314,CO041,2024-01-08,225.71,AED,Google Ads,Advertising,purchase,success
TXN003115,CD0314,CO041,2024-01-16,2964.88,AED,Deliveroo,Meals & Entertainment,purchase,success
TXN003116,CD0314,CO041,2024-01-27,61.0,AED,Slack,SaaS Subscription,purchase,failed
TXN003117,CD0314,CO041,2024-01-28,468.74,AED,PwC,Professional Services,purchase,success
TXN003118,CD0314,CO041,2024-02-06,77.75,AED,Staples,Office Supplies,purchase,success
TXN003119,CD0314,CO041,2024-02-10,142.98,AED,IKEA,Office Supplies,purchase,success
TXN003120,CD0314,CO041,2024-02-13,62.68,AED,Careem,Travel,purchase,failed
TXN003121,CD0314,CO041,2024-02-28,754.05,AED,Notion,SaaS Subscription,purchase,failed
TXN003122,CD0314,CO041,2024-03-20,179.13,AED,Careem,Travel,purchase,success
TXN003123,CD0314,CO041,2024-04-27,23.16,AED,KPMG,Professional Services,purchase,success
TXN003124,CD0315,CO041,2023-04-09,3057.51,AED,McKinsey,Professional Services,purchase,success
TXN003125,CD0315,CO041,2023-04-20,360.47,AED,Nobu,Meals & Entertainment,purchase,failed
TXN003126,CD0315,CO041,2023-05-07,390.77,AED,Meta Ads,Advertising,purchase,success
TXN003127,CD0315,CO041,2023-05-28,614.15,AED,COYA,Meals & Entertainment,purchase,success
TXN003128,CD0315,CO041,2023-07-03,564.81,AED,KPMG,Professional Services,purchase,success
TXN003129,CD0315,CO041,2023-07-14,727.12,AED,Zoom,SaaS Subscription,purchase,failed
TXN003130,CD0315,CO041,2023-08-27,237.93,AED,Sharaf DG,Hardware,purchase,success
TXN003131,CD0315,CO041,2023-09-01,213.26,AED,DEWA,Utilities,purchase,success
TXN003132,CD0315,CO041,2023-09-12,98.54,AED,IKEA,Office Supplies,purchase,success
TXN003133,CD0315,CO041,2023-09-17,23.04,AED,Apple Store,Hardware,purchase,success
TXN003134,CD0315,CO041,2023-09-30,77.59,AED,LinkedIn Ads,Advertising,purchase,success
TXN003135,CD0315,CO041,2023-10-04,547.72,AED,Uber,Travel,purchase,success
TXN003136,CD0315,CO041,2023-12-03,124.04,AED,Snapchat Ads,Advertising,purchase,success
TXN003137,CD0315,CO041,2023-12-12,44.82,AED,Zomato,Meals & Entertainment,purchase,success
TXN003138,CD0315,CO041,2024-01-14,346.34,AED,Zoom,SaaS Subscription,purchase,failed
TXN003139,CD0315,CO041,2024-02-18,910.98,AED,Sharaf DG,Hardware,cash_withdrawal,success
TXN003140,CD0315,CO041,2024-02-24,55.38,AED,Snapchat Ads,Advertising,purchase,success
TXN003141,CD0315,CO041,2024-02-25,68.85,AED,Chalhoub Group,Professional Services,purchase,success
TXN003142,CD0315,CO041,2024-04-29,153.42,AED,Carrefour,Office Supplies,purchase,failed
TXN003143,CD0315,CO041,2024-05-13,117.59,AED,Snapchat Ads,Advertising,purchase,success
TXN003144,CD0315,CO041,2024-05-23,1208.42,AED,Sharaf DG,Hardware,purchase,success
TXN003145,CD0315,CO041,2024-06-02,1571.95,AED,Sharaf DG,Hardware,purchase,success
TXN003146,CD0316,CO041,2023-04-02,420.23,AED,Microsoft 365,SaaS Subscription,purchase,success
TXN003147,CD0316,CO041,2023-04-25,234.88,AED,Jumbo Electronics,Hardware,purchase,success
TXN003148,CD0316,CO041,2023-04-26,438.97,AED,Chalhoub Group,Professional Services,purchase,success
TXN003149,CD0316,CO041,2023-06-01,1124.81,AED,Google Ads,Advertising,purchase,success
TXN003150,CD0316,CO041,2023-06-23,35.26,AED,KPMG,Professional Services,purchase,failed
TXN003151,CD0316,CO041,2023-08-08,1309.18,AED,Staples,Office Supplies,purchase,success
TXN003152,CD0316,CO041,2023-08-15,70.81,AED,Etihad Airways,Travel,purchase,failed
TXN003153,CD0316,CO041,2023-08-25,807.98,AED,Google Ads,Advertising,purchase,success
TXN003154,CD0316,CO041,2023-09-05,2426.38,AED,Notion,SaaS Subscription,cash_withdrawal,success
TXN003155,CD0316,CO041,2023-10-03,84.01,AED,McKinsey,Professional Services,purchase,success
TXN003156,CD0316,CO041,2023-10-21,106.29,AED,Slack,SaaS Subscription,purchase,success
TXN003157,CD0316,CO041,2023-11-10,488.01,AED,DEWA,Utilities,purchase,success
TXN003158,CD0316,CO041,2023-12-23,210.67,AED,COYA,Meals & Entertainment,purchase,success
TXN003159,CD0316,CO041,2023-12-25,292.14,AED,Marriott,Travel,purchase,failed
TXN003160,CD0316,CO041,2024-01-04,282.74,AED,Etihad Airways,Travel,purchase,failed
TXN003161,CD0316,CO041,2024-01-06,156.46,AED,Deloitte,Professional Services,purchase,success
TXN003162,CD0316,CO041,2024-01-22,28.23,AED,Etihad Airways,Travel,purchase,success
TXN003163,CD0316,CO041,2024-02-14,1058.35,AED,Carrefour,Office Supplies,purchase,success
TXN003164,CD0316,CO041,2024-02-15,3750.25,AED,KPMG,Professional Services,purchase,success
TXN003165,CD0316,CO041,2024-02-24,612.08,AED,Rotana Hotels,Travel,purchase,success
TXN003166,CD0316,CO041,2024-03-11,272.85,AED,Virgin Megastore,Office Supplies,purchase,success
TXN003167,CD0316,CO041,2024-03-29,1509.78,AED,Etisalat,Utilities,refund,success
TXN003168,CD0316,CO041,2024-06-08,34.76,AED,Zoom,SaaS Subscription,purchase,success
TXN003169,CD0317,CO042,2024-04-19,2406.27,AED,Salesforce,SaaS Subscription,cash_withdrawal,success
TXN003170,CD0317,CO042,2024-04-21,403.0,AED,TikTok Ads,Advertising,purchase,success
TXN003171,CD0317,CO042,2024-04-23,187.27,AED,Emirates Airlines,Travel,purchase,success
TXN003172,CD0317,CO042,2024-04-23,130.79,AED,LinkedIn Ads,Advertising,purchase,success
TXN003173,CD0317,CO042,2024-04-25,341.01,AED,Google Ads,Advertising,purchase,success
TXN003174,CD0317,CO042,2024-04-25,256.54,AED,Careem,Travel,purchase,success
TXN003175,CD0317,CO042,2024-04-26,1726.93,AED,Zoom,SaaS Subscription,refund,failed
TXN003176,CD0317,CO042,2024-04-26,431.02,AED,Carrefour,Office Supplies,purchase,success
TXN003177,CD0317,CO042,2024-04-27,778.12,AED,DEWA,Utilities,refund,failed
TXN003178,CD0317,CO042,2024-04-27,126.03,AED,Dell,Hardware,purchase,success
TXN003179,CD0317,CO042,2024-04-28,373.81,AED,Careem,Travel,purchase,success
TXN003180,CD0317,CO042,2024-05-02,80.16,AED,Uber,Travel,purchase,success
TXN003181,CD0317,CO042,2024-05-03,188.18,AED,Notion,SaaS Subscription,purchase,success
TXN003182,CD0317,CO042,2024-05-07,208.41,AED,Apple Store,Hardware,purchase,success
TXN003183,CD0317,CO042,2024-05-08,1807.85,AED,Deloitte,Professional Services,cash_withdrawal,success
TXN003184,CD0319,CO042,2024-05-01,27.66,AED,Carrefour,Office Supplies,purchase,success
TXN003185,CD0319,CO042,2024-05-06,78.71,AED,DEWA,Utilities,purchase,success
TXN003186,CD0319,CO042,2024-05-06,614.15,AED,Apple Store,Hardware,purchase,success
TXN003187,CD0319,CO042,2024-05-11,769.47,AED,Chalhoub Group,Professional Services,purchase,success
TXN003188,CD0321,CO042,2024-04-21,121.84,AED,HubSpot,SaaS Subscription,purchase,success
TXN003189,CD0321,CO042,2024-04-27,533.75,AED,Zoom,SaaS Subscription,purchase,success
TXN003190,CD0321,CO042,2024-05-03,442.74,AED,Meta Ads,Advertising,purchase,failed
TXN003191,CD0321,CO042,2024-05-05,1325.05,AED,KPMG,Professional Services,cash_withdrawal,success
TXN003192,CD0321,CO042,2024-05-11,141.45,AED,Lenovo,Hardware,purchase,failed
TXN003193,CD0322,CO042,2024-05-04,977.08,AED,Snapchat Ads,Advertising,cash_withdrawal,success
TXN003194,CD0322,CO042,2024-05-04,209.65,AED,Carrefour,Office Supplies,purchase,failed
TXN003195,CD0322,CO042,2024-05-04,39.16,AED,McKinsey,Professional Services,purchase,success
TXN003196,CD0322,CO042,2024-05-04,381.92,AED,Salesforce,SaaS Subscription,purchase,failed
TXN003197,CD0322,CO042,2024-05-05,648.4,AED,Benya,Utilities,purchase,success
TXN003198,CD0322,CO042,2024-05-05,529.57,AED,du Telecom,Utilities,purchase,success
TXN003199,CD0322,CO042,2024-05-05,463.98,AED,Salesforce,SaaS Subscription,purchase,success
TXN003200,CD0322,CO042,2024-05-05,273.72,AED,Etihad Airways,Travel,refund,failed
TXN003201,CD0322,CO042,2024-05-06,441.31,AED,Etisalat,Utilities,purchase,success
TXN003202,CD0322,CO042,2024-05-06,1324.1,AED,Snapchat Ads,Advertising,cash_withdrawal,success
TXN003203,CD0322,CO042,2024-05-07,878.45,AED,du Telecom,Utilities,purchase,success
TXN003204,CD0322,CO042,2024-05-08,383.39,AED,Chalhoub Group,Professional Services,purchase,success
TXN003205,CD0322,CO042,2024-05-08,213.68,AED,Virgin Megastore,Office Supplies,purchase,success
TXN003206,CD0322,CO042,2024-05-10,67.01,AED,Uber,Travel,purchase,success
TXN003207,CD0322,CO042,2024-05-11,860.83,AED,COYA,Meals & Entertainment,purchase,failed
TXN003208,CD0325,CO043,2024-01-08,1776.09,AED,HubSpot,SaaS Subscription,cash_withdrawal,success
TXN003209,CD0325,CO043,2024-01-13,124.0,AED,IKEA,Office Supplies,purchase,success
TXN003210,CD0326,CO043,2024-02-18,1988.52,AED,Talabat,Meals & Entertainment,refund,failed
TXN003211,CD0326,CO043,2024-02-19,668.32,AED,Sharaf DG,Hardware,refund,failed
TXN003212,CD0326,CO043,2024-03-17,2696.64,AED,Meta Ads,Advertising,purchase,success
TXN003213,CD0326,CO043,2024-03-18,1117.78,AED,Virgin Megastore,Office Supplies,purchase,success
TXN003214,CD0326,CO043,2024-03-27,299.98,AED,Etihad Airways,Travel,purchase,failed
TXN003215,CD0326,CO043,2024-04-04,248.0,AED,Chalhoub Group,Professional Services,purchase,success
TXN003216,CD0326,CO043,2024-04-04,54408.36,AED,TikTok Ads,Advertising,purchase,success
TXN003217,CD0326,CO043,2024-05-01,591.13,AED,Staples,Office Supplies,purchase,success
TXN003218,CD0326,CO043,2024-05-07,1630.18,AED,Virgin Megastore,Office Supplies,purchase,success
TXN003219,CD0328,CO043,2024-01-31,211.94,AED,Salesforce,SaaS Subscription,purchase,failed
TXN003220,CD0328,CO043,2024-02-16,242.56,AED,LinkedIn Ads,Advertising,purchase,failed
TXN003221,CD0328,CO043,2024-02-21,718.9,AED,Deliveroo,Meals & Entertainment,refund,success
TXN003222,CD0328,CO043,2024-02-25,1197.86,AED,Talabat,Meals & Entertainment,refund,success
TXN003223,CD0328,CO043,2024-03-03,424.11,AED,Apple Store,Hardware,purchase,success
TXN003224,CD0328,CO043,2024-03-21,670.55,AED,Etihad Airways,Travel,purchase,success
TXN003225,CD0328,CO043,2024-04-16,1283.25,AED,Cipriani,Meals & Entertainment,refund,success
TXN003226,CD0328,CO043,2024-05-07,1447.45,AED,Virgin Megastore,Office Supplies,purchase,success
TXN003227,CD0329,CO043,2024-03-21,66.77,AED,LinkedIn Ads,Advertising,purchase,success
TXN003228,CD0329,CO043,2024-04-01,161.9,AED,LinkedIn Ads,Advertising,purchase,failed
TXN003229,CD0329,CO043,2024-04-09,321.4,AED,Staples,Office Supplies,purchase,success
TXN003230,CD0329,CO043,2024-04-10,486.98,AED,Zoom,SaaS Subscription,cash_withdrawal,success
TXN003231,CD0329,CO043,2024-04-18,554.94,AED,Salesforce,SaaS Subscription,cash_withdrawal,failed
TXN003232,CD0329,CO043,2024-04-29,1289.8,AED,Jumbo Electronics,Hardware,refund,success
TXN003233,CD0329,CO043,2024-04-29,1247.82,AED,Etisalat,Utilities,refund,success
TXN003234,CD0329,CO043,2024-05-06,114.91,AED,Staples,Office Supplies,purchase,success
TXN003235,CD0329,CO043,2024-05-10,1410.41,AED,Chalhoub Group,Professional Services,cash_withdrawal,success
TXN003236,CD0329,CO043,2024-05-12,99.75,AED,Virgin Megastore,Office Supplies,purchase,success
TXN003237,CD0330,CO043,2024-03-04,1270.88,AED,Cipriani,Meals & Entertainment,cash_withdrawal,success
TXN003238,CD0330,CO043,2024-03-14,189.92,AED,LinkedIn Ads,Advertising,purchase,success
TXN003239,CD0330,CO043,2024-03-17,247.69,AED,Etisalat,Utilities,purchase,success
TXN003240,CD0330,CO043,2024-03-17,178.02,AED,Emirates Airlines,Travel,purchase,failed
TXN003241,CD0330,CO043,2024-03-21,46.3,AED,Google Ads,Advertising,purchase,success
TXN003242,CD0330,CO043,2024-03-27,728.96,AED,Carrefour,Office Supplies,purchase,success
TXN003243,CD0330,CO043,2024-03-30,654.61,AED,Virgin Megastore,Office Supplies,purchase,success
TXN003244,CD0330,CO043,2024-04-02,27.75,AED,Carrefour,Office Supplies,purchase,success
TXN003245,CD0330,CO043,2024-04-17,1435.66,AED,Snapchat Ads,Advertising,refund,success
TXN003246,CD0330,CO043,2024-04-24,73102.78,AED,Virgin Megastore,Office Supplies,purchase,success
TXN003247,CD0330,CO043,2024-04-24,47.15,AED,TikTok Ads,Advertising,purchase,success
TXN003248,CD0330,CO043,2024-04-27,1364.74,AED,Meta Ads,Advertising,refund,success
TXN003249,CD0331,CO043,2024-01-29,1317.29,AED,Lenovo,Hardware,purchase,success
TXN003250,CD0331,CO043,2024-01-31,1480.1,AED,Staples,Office Supplies,refund,success
TXN003251,CD0331,CO043,2024-02-08,157.57,AED,Snapchat Ads,Advertising,purchase,success
TXN003252,CD0331,CO043,2024-02-11,495.01,AED,Cipriani,Meals & Entertainment,refund,success
TXN003253,CD0331,CO043,2024-02-14,177.11,AED,Snapchat Ads,Advertising,purchase,success
TXN003254,CD0331,CO043,2024-02-16,417.84,AED,du Telecom,Utilities,purchase,success
TXN003255,CD0331,CO043,2024-03-18,400.78,AED,Carrefour,Office Supplies,purchase,success
TXN003256,CD0331,CO043,2024-04-02,1262.59,AED,Talabat,Meals & Entertainment,refund,failed
TXN003257,CD0331,CO043,2024-04-13,957.89,AED,Lenovo,Hardware,purchase,failed
TXN003258,CD0331,CO043,2024-04-20,152.77,AED,Meta Ads,Advertising,purchase,success
TXN003259,CD0331,CO043,2024-04-22,224.21,AED,Lenovo,Hardware,purchase,success
TXN003260,CD0331,CO043,2024-04-28,241.76,AED,Deliveroo,Meals & Entertainment,purchase,success
TXN003261,CD0331,CO043,2024-05-01,62.73,AED,HubSpot,SaaS Subscription,purchase,success
TXN003262,CD0332,CO043,2024-02-08,129.05,AED,Snapchat Ads,Advertising,purchase,failed
TXN003263,CD0332,CO043,2024-02-14,94.12,AED,COYA,Meals & Entertainment,refund,success
TXN003264,CD0332,CO043,2024-03-06,378.77,AED,Etisalat,Utilities,purchase,failed
TXN003265,CD0332,CO043,2024-03-27,413.07,AED,Benya,Utilities,purchase,success
TXN003266,CD0332,CO043,2024-04-20,38.26,AED,du Telecom,Utilities,purchase,success
TXN003267,CD0332,CO043,2024-04-30,990.61,AED,Jumbo Electronics,Hardware,purchase,success
TXN003268,CD0333,CO043,2024-02-19,1230.16,AED,Zoom,SaaS Subscription,purchase,success
TXN003269,CD0333,CO043,2024-03-08,92.62,AED,Etihad Airways,Travel,purchase,failed
TXN003270,CD0333,CO043,2024-03-15,641.95,AED,Microsoft 365,SaaS Subscription,purchase,success
TXN003271,CD0333,CO043,2024-03-19,495.46,AED,Staples,Office Supplies,purchase,success
TXN003272,CD0333,CO043,2024-03-23,301.08,AED,Carrefour,Office Supplies,purchase,success
TXN003273,CD0333,CO043,2024-03-27,249.69,AED,Jumbo Electronics,Hardware,purchase,failed
TXN003274,CD0333,CO043,2024-04-08,1348.35,AED,Zoom,SaaS Subscription,purchase,success
TXN003275,CD0333,CO043,2024-04-13,65.41,AED,PwC,Professional Services,purchase,success
TXN003276,CD0333,CO043,2024-05-05,732.87,AED,Etisalat,Utilities,cash_withdrawal,success
TXN003277,CD0334,CO043,2024-03-27,112.91,AED,HubSpot,SaaS Subscription,purchase,success
TXN003278,CD0334,CO043,2024-05-04,101.51,AED,IKEA,Office Supplies,purchase,success
TXN003279,CD0336,CO043,2024-02-01,1274.16,AED,Virgin Megastore,Office Supplies,refund,success
TXN003280,CD0336,CO043,2024-02-10,238.97,AED,Nobu,Meals & Entertainment,purchase,success
TXN003281,CD0336,CO043,2024-03-02,164.8,AED,DEWA,Utilities,purchase,success
TXN003282,CD0336,CO043,2024-03-02,76.7,AED,Microsoft 365,SaaS Subscription,purchase,success
TXN003283,CD0336,CO043,2024-03-14,124.28,AED,Chalhoub Group,Professional Services,purchase,success
TXN003284,CD0336,CO043,2024-03-16,198.11,AED,Slack,SaaS Subscription,purchase,success
TXN003285,CD0336,CO043,2024-04-06,1126.76,AED,Zomato,Meals & Entertainment,cash_withdrawal,failed
TXN003286,CD0336,CO043,2024-04-09,269.82,AED,LinkedIn Ads,Advertising,purchase,success
TXN003287,CD0336,CO043,2024-04-18,433.93,AED,Marriott,Travel,purchase,success
TXN003288,CD0336,CO043,2024-04-22,507.02,AED,Carrefour,Office Supplies,purchase,success
TXN003289,CD0336,CO043,2024-04-23,235.42,AED,Google Ads,Advertising,purchase,failed
TXN003290,CD0336,CO043,2024-05-10,348.74,AED,TikTok Ads,Advertising,purchase,success
TXN003291,CD0338,CO044,2023-02-23,2548.77,AED,Benya,Utilities,cash_withdrawal,success
TXN003292,CD0338,CO044,2023-07-16,751.54,AED,Microsoft 365,SaaS Subscription,purchase,failed
TXN003293,CD0338,CO044,2023-08-28,914.25,AED,Zoom,SaaS Subscription,purchase,success
TXN003294,CD0338,CO044,2023-11-26,79.41,AED,Talabat,Meals & Entertainment,purchase,success
TXN003295,CD0338,CO044,2024-02-03,57.16,AED,Slack,SaaS Subscription,purchase,success
TXN003296,CD0338,CO044,2024-03-22,57.75,AED,COYA,Meals & Entertainment,purchase,success
TXN003297,CD0338,CO044,2024-04-30,116.65,AED,Google Ads,Advertising,purchase,failed
TXN003298,CD0338,CO044,2024-05-04,344.69,AED,Google Ads,Advertising,purchase,success
TXN003299,CD0338,CO044,2024-06-09,568.32,AED,,Utilities,purchase,success
TXN003300,CD0340,CO044,2023-04-19,167.92,AED,Benya,Utilities,purchase,failed
TXN003301,CD0340,CO044,2023-05-28,2076.87,AED,IKEA,Office Supplies,cash_withdrawal,success
TXN003302,CD0340,CO044,2023-06-09,60.24,AED,Zoom,SaaS Subscription,purchase,success
TXN003303,CD0340,CO044,2023-07-11,48.97,AED,Google Ads,Advertising,purchase,success
TXN003304,CD0340,CO044,2023-11-09,1189.86,AED,Deloitte,Professional Services,refund,success
TXN003305,CD0340,CO044,2024-02-25,272.77,AED,Dell,Hardware,purchase,success
TXN003306,CD0340,CO044,2024-03-22,39.06,AED,Zoom,SaaS Subscription,purchase,success
TXN003307,CD0340,CO044,2024-04-13,715.79,AED,Apple Store,Hardware,purchase,success
TXN003308,CD0340,CO044,2024-05-17,1851.74,AED,Virgin Megastore,Office Supplies,cash_withdrawal,success
TXN003309,CD0340,CO044,2024-05-30,27554.99,AED,du Telecom,Utilities,purchase,success
TXN003310,CD0340,CO044,2024-06-03,1168.93,AED,Nobu,Meals & Entertainment,refund,success
TXN003311,CD0340,CO044,2024-06-18,363.61,AED,du Telecom,Utilities,purchase,success
TXN003312,CD0341,CO044,2023-08-22,142.48,AED,Microsoft 365,SaaS Subscription,purchase,failed
TXN003313,CD0341,CO044,2023-10-22,458.16,AED,Slack,SaaS Subscription,purchase,success
TXN003314,CD0341,CO044,2023-10-29,192.69,AED,Slack,SaaS Subscription,purchase,success
TXN003315,CD0341,CO044,2023-11-11,1670.38,AED,Nobu,Meals & Entertainment,cash_withdrawal,success
TXN003316,CD0341,CO044,2023-12-17,320.26,AED,Virgin Megastore,Office Supplies,purchase,failed
TXN003317,CD0341,CO044,2024-02-05,599.18,AED,Google Ads,Advertising,purchase,failed
TXN003318,CD0341,CO044,2024-06-13,531.27,AED,TikTok Ads,Advertising,purchase,success
TXN003319,CD0341,CO044,2024-06-25,796.75,AED,Careem,Travel,refund,success
TXN003320,CD0343,CO045,2023-03-07,863.24,AED,Dell,Hardware,cash_withdrawal,success
TXN003321,CD0343,CO045,2023-03-31,338.11,AED,Talabat,Meals & Entertainment,purchase,success
TXN003322,CD0343,CO045,2023-07-10,131.84,AED,HubSpot,SaaS Subscription,purchase,failed
TXN003323,CD0343,CO045,2023-07-19,318.05,AED,Rotana Hotels,Travel,purchase,success
TXN003324,CD0343,CO045,2023-09-09,276.02,AED,Slack,SaaS Subscription,purchase,success
TXN003325,CD0343,CO045,2023-09-17,27.57,AED,Carrefour,Office Supplies,purchase,success
TXN003326,CD0343,CO045,2023-10-28,971.37,AED,Lenovo,Hardware,purchase,success
TXN003327,CD0343,CO045,2023-11-18,321.17,AED,Benya,Utilities,purchase,success
TXN003328,CD0343,CO045,2023-12-03,1471.85,AED,Marriott,Travel,refund,success
TXN003329,CD0343,CO045,2023-12-03,1054.54,AED,Lenovo,Hardware,cash_withdrawal,success
TXN003330,CD0343,CO045,2023-12-07,76.69,AED,COYA,Meals & Entertainment,purchase,success
TXN003331,CD0343,CO045,2023-12-17,467.25,AED,Staples,Office Supplies,purchase,success
TXN003332,CD0343,CO045,2023-12-22,276.74,AED,Google Ads,Advertising,purchase,success
TXN003333,CD0343,CO045,2024-01-05,311.27,AED,Jumbo Electronics,Hardware,purchase,success
TXN003334,CD0343,CO045,2024-03-14,581.37,AED,Jumbo Electronics,Hardware,purchase,failed
TXN003335,CD0343,CO045,2024-05-08,33159.1,AED,Staples,Office Supplies,purchase,failed
TXN003336,CD0343,CO045,2024-05-13,741.99,AED,Dell,Hardware,purchase,success
TXN003337,CD0343,CO045,2024-05-25,141.64,AED,Emirates Airlines,Travel,purchase,success
TXN003338,CD0344,CO045,2023-05-04,221.27,AED,DEWA,Utilities,purchase,failed
TXN003339,CD0344,CO045,2023-05-05,168.78,AED,LinkedIn Ads,Advertising,purchase,success
TXN003340,CD0344,CO045,2023-05-13,379.5,AED,PwC,Professional Services,purchase,failed
TXN003341,CD0344,CO045,2023-06-11,380.92,AED,Dell,Hardware,purchase,success
TXN003342,CD0344,CO045,2023-06-16,181.57,AED,Zoom,SaaS Subscription,purchase,success
TXN003343,CD0344,CO045,2023-06-30,173.13,AED,Carrefour,Office Supplies,purchase,success
TXN003344,CD0344,CO045,2023-07-04,146.67,AED,IKEA,Office Supplies,purchase,success
